left_eye_center_x,left_eye_center_y,right_eye_center_x,right_eye_center_y,nose_tip_x,nose_tip_y,mouth_center_bottom_lip_x,mouth_center_bottom_lip_y
66.07483,38.271824,28.046041,32.747936,42.95189,64.97046,50.228455,72.3728
65.61894,32.757034,25.081268,27.860153,51.188972,62.65867,55.255096,72.871475
61.452057,37.20532,26.962029,34.36776,47.18925,65.99356,45.05234,74.42415
61.974174,37.1722,30.531574,35.946896,43.56421,64.238594,50.795185,71.8871
65.81261,37.202965,31.417984,33.28429,54.695007,64.32478,48.30652,67.96215
64.944275,37.1569,21.169449,32.10134,41.84694,60.61432,54.375076,72.06356
71.59939,38.767754,26.93029,27.388409,44.761353,66.884796,48.586395,69.89119
62.911224,38.096207,24.60978,24.710377,48.16041,57.988243,40.452366,70.79358
62.375095,39.061607,28.074978,37.7095,45.541054,68.092926,44.122322,70.40405
60.0539,32.08265,15.900923,31.517962,55.123573,53.26687,44.38208,63.61171
61.649036,38.580757,25.647041,31.920212,38.815674,60.482803,45.54447,71.83068
57.382748,38.834946,25.820389,31.987347,47.887016,50.50668,49.35888,71.962265
66.28123,40.313675,28.261337,33.933064,48.376614,67.58543,54.845108,77.16704
64.23993,40.01629,26.167217,32.472496,43.914555,67.17057,47.826706,74.1203
69.23654,36.531864,22.649422,29.572285,48.10923,65.169136,46.880527,70.694176
66.86678,37.831825,24.557713,37.077045,44.594345,64.97298,53.30948,75.265274
61.574768,41.53234,29.079124,32.369644,41.413742,58.40681,49.923534,70.03761
63.7423,34.564125,21.731937,28.504406,44.30625,54.32443,48.083145,73.3416
60.491375,36.35317,24.462029,34.969646,45.404358,66.40935,46.20491,70.54302
63.902412,36.75631,24.427902,33.961796,47.526188,65.03662,50.045235,73.18404
62.21257,32.978603,27.661098,29.859222,44.991776,64.492065,51.671593,74.88092
61.110466,36.01335,28.119228,32.171947,46.247684,53.447533,52.022858,79.5421
62.5512,38.588295,27.65123,33.28666,41.979733,68.2486,48.564137,72.27318
62.891636,34.795044,25.5234,30.286083,45.65323,58.806896,49.658844,72.33454
61.576187,37.52541,26.133312,30.229778,52.585358,60.85093,46.98499,67.45053
65.33473,34.198006,23.03217,33.616512,46.348175,71.43483,49.59391,78.01668
68.53265,33.100296,21.061405,30.008968,45.33699,60.09407,47.86447,71.15969
66.88429,35.351574,27.037277,30.618618,45.923027,57.406967,46.46305,76.408226
60.27492,35.56888,23.161234,36.99065,43.10159,69.80977,43.30722,70.81174
58.837936,34.09053,29.043453,27.753357,45.39241,65.67966,51.82952,72.45581
64.02371,35.75477,28.522896,33.175785,56.07641,62.121254,59.45042,77.07672
69.23762,37.611107,27.559685,31.700367,53.896484,64.98457,52.927635,76.13876
67.25109,33.1139,19.22322,26.779545,49.749565,57.66973,51.799427,74.94873
62.18567,36.260212,26.99862,27.453144,49.66499,54.03692,50.007305,71.87223
60.64859,41.49592,26.158169,35.57958,43.64319,60.239044,48.970013,71.62385
64.34303,38.600357,32.30775,33.909126,43.31957,65.824295,45.8986,69.24141
63.368694,39.80386,24.52553,30.163052,46.52322,55.99886,49.087383,67.826744
60.819366,34.545856,20.579582,30.063442,45.210518,59.09056,46.642426,73.7557
64.13129,37.77988,26.255028,26.661217,44.589676,54.358788,50.447166,78.25713
58.58108,32.188595,27.652811,36.706245,51.14952,61.239105,44.545727,69.106834
64.98215,36.835407,32.38952,29.375843,51.10589,59.729057,51.617027,84.93204
64.047935,36.683113,27.761414,32.105957,46.06837,68.198715,47.44928,70.733765
65.0845,37.26256,25.722971,27.311005,45.216125,53.49585,48.4507,76.3481
60.16992,28.878479,17.797619,26.100368,45.700268,63.81247,46.103817,61.789642
61.780884,38.06406,25.456059,32.805557,47.434574,61.81452,51.047997,70.02448
63.271942,35.177837,28.947918,37.07551,42.966988,60.001053,51.50096,63.11514
64.39366,37.727036,25.369373,32.06873,46.56947,67.512245,49.867893,74.03578
44.60068,21.646345,-7.3766756,27.532448,40.860252,27.521988,19.384617,46.021496
64.10889,34.789886,24.5122,27.042831,51.036957,50.972855,45.490574,77.723335
64.06579,35.72176,25.72075,30.146454,41.475235,61.241272,49.08188,71.493866
64.761856,34.698475,24.036655,34.85989,44.765118,54.75145,50.61692,70.090706
62.655617,33.211597,24.524292,32.503307,43.699863,58.384758,48.982224,70.88817
63.6686,40.917603,28.48283,29.666914,44.813587,64.30209,46.8671,68.04629
62.64401,34.297543,25.077229,29.638157,43.812378,58.938377,49.017273,71.67477
58.05581,39.77391,27.454668,33.426426,43.080223,64.04799,50.58844,66.70306
59.14006,36.306557,26.057804,36.83104,42.86823,56.92074,51.506687,70.90103
63.249264,40.77408,26.695961,30.231571,44.490135,64.90074,53.871376,70.71028
61.418907,37.24919,33.71216,37.176743,46.093044,65.73743,53.2128,71.93908
59.746605,38.861286,19.220085,32.66758,46.890533,60.008972,48.640244,70.40399
59.968178,39.256775,27.477661,33.539608,42.952106,58.24356,47.085865,70.026726
60.98044,35.50161,27.991133,36.465485,49.827793,63.54237,53.078327,72.41094
68.45076,40.838123,26.97047,31.894358,49.23265,62.337967,52.259598,75.62845
60.44536,40.305096,28.290016,33.007607,42.50213,64.23585,46.292988,68.98039
62.727127,40.221313,26.494669,35.687786,43.578484,61.132107,45.63699,64.15037
65.976364,36.63805,24.721684,38.713837,47.86889,65.53035,49.90474,73.49051
62.360268,31.963402,25.412355,36.594574,52.435513,56.339836,49.42796,73.70157
61.42766,34.38366,31.331127,31.652721,51.28291,63.630672,55.365326,68.69741
61.304276,33.489525,21.772839,31.010265,40.686413,63.231354,46.012047,64.184296
65.58168,26.025509,25.278599,34.834114,48.10231,69.48256,52.189213,77.85278
65.361885,35.458473,24.81876,31.478569,42.680176,66.43421,54.685013,73.42899
60.550255,38.672726,23.220387,32.10183,45.60283,54.66869,48.581642,75.08444
60.52271,36.317425,23.059292,29.802353,44.99756,60.157433,47.91517,72.87744
53.558475,38.245537,33.239716,41.0005,45.524124,64.17352,48.135853,65.719376
63.846485,32.268345,23.954212,33.5924,44.312775,52.80635,50.26629,75.922325
61.087738,33.330555,25.642395,25.411945,43.865566,62.213276,49.192856,70.062256
65.2106,41.415176,27.763641,36.00853,46.086998,61.775036,49.185974,69.25609
61.867126,37.429104,24.44151,31.414005,42.444046,54.56979,45.106625,84.08307
65.05113,37.123306,26.395596,38.913223,42.943165,60.70188,50.12921,74.39144
64.20655,36.950985,23.185963,28.221422,40.915688,60.157253,45.28362,73.43599
57.239445,37.79389,31.381767,34.13348,50.230606,60.82662,45.75781,75.16405
64.874405,35.08401,18.711567,31.816864,44.809425,57.516037,46.706383,80.335594
64.508896,41.156483,29.610989,32.31201,47.410004,65.65354,47.845463,72.80589
68.75859,38.95181,26.093395,34.884563,43.3639,67.315445,45.20447,80.672104
60.031815,38.648468,23.16475,32.04976,41.82646,49.680817,50.120407,76.264824
58.47044,37.138107,20.092741,31.219543,46.874695,59.567688,48.89099,66.75091
59.497066,34.78421,24.40427,31.66396,49.185802,51.464916,43.60033,71.388016
60.363384,38.61712,24.879395,37.41576,45.09339,62.379852,52.074936,68.14797
62.82503,39.3544,26.2155,31.21429,45.713726,60.77607,54.458324,66.32874
60.082115,39.69199,25.369362,30.058107,48.75509,61.78165,52.616356,77.352585
56.48093,35.468178,24.005508,34.750034,53.475967,49.653843,55.25795,74.95002
62.56111,34.191067,21.456978,31.184654,45.127094,59.477726,49.97458,70.1863
65.88093,37.4392,21.852951,32.854603,49.1771,62.03489,49.785774,72.56066
60.41401,32.768333,26.813251,35.607666,43.83057,59.027237,42.96467,66.419304
61.171898,35.497566,25.593723,32.15555,45.270203,56.73922,48.753654,71.76016
61.628872,30.525473,25.909304,33.69538,43.729378,61.945885,54.64544,70.8561
64.85535,33.5683,26.24171,34.07716,46.140675,61.889008,52.0104,77.62224
64.90007,39.51364,26.520649,33.62081,44.715286,64.10043,47.358826,73.68658
67.209564,38.466576,25.547852,29.691837,47.329235,66.889755,49.800148,68.94759
55.96947,35.300777,27.862812,31.579887,41.43215,63.52391,51.76727,63.067802
66.723145,42.177193,21.168987,22.877737,44.031776,56.85798,47.53362,73.945435
64.79288,35.27841,19.760208,35.335472,47.72594,61.24288,43.170074,69.25541
65.71544,35.664093,24.59472,25.787308,47.007782,54.960423,50.79664,72.07632
60.29435,41.83198,25.517227,34.824593,45.596485,65.68466,51.544357,71.80351
64.04098,37.923008,31.859165,38.41012,52.974785,63.354538,57.82602,66.90928
62.371933,38.846268,26.236393,34.622894,48.729645,61.821705,47.883804,70.60551
66.49672,38.796684,30.824451,33.821075,41.25084,66.98749,49.62726,74.754265
65.10696,36.158794,24.960129,31.831335,47.812737,54.420273,51.250153,74.63178
65.450516,27.453907,26.01648,31.750278,46.34637,58.00183,49.68664,71.69557
64.96607,31.715052,25.306978,29.905067,48.85388,63.48404,45.225628,75.17803
63.60513,33.913757,26.966623,28.539536,47.38926,49.76271,48.866394,72.381996
64.26088,41.065197,26.28009,33.773094,41.646782,60.980232,46.982437,72.774864
63.292755,33.236084,27.09029,29.53628,47.54127,54.34878,50.7461,76.6752
65.06912,33.07802,25.696945,33.60558,45.63521,56.979195,47.88362,74.88091
62.85839,38.35133,23.952232,35.73091,48.20639,61.558685,51.44855,71.34785
62.268883,32.648933,24.457104,30.30468,50.74989,56.30967,49.631752,70.55678
69.69876,42.204002,19.314526,39.115982,52.00945,62.69857,54.73566,84.06803
62.317783,36.714996,22.587944,35.605824,44.887897,64.609344,50.578682,76.07297
61.83145,36.985672,26.847485,32.67564,46.112263,49.476906,50.67951,76.13492
66.15172,39.878216,26.103127,31.987274,50.705185,65.4539,52.540916,78.93642
67.19975,39.600334,26.223686,30.395557,43.48778,62.784233,49.729652,73.678566
64.91022,37.440346,29.824028,31.630423,42.61992,66.37483,45.019547,69.70467
62.339687,38.610558,23.320524,32.14077,47.18012,51.835945,47.809883,75.80422
60.699406,32.557854,12.685578,31.87504,46.83724,64.44289,50.425484,73.34041
62.702637,36.343956,22.346792,34.295143,49.26915,64.148895,50.658287,69.47847
60.93605,35.70052,25.75454,31.434113,44.751762,57.202732,47.479485,71.61101
62.86511,35.689205,27.42751,31.471876,48.2489,54.79754,52.180584,73.190796
62.72274,35.131763,26.415035,32.56282,44.073936,52.5054,49.248955,79.5873
68.41345,40.463856,28.425972,30.140682,48.05142,65.97569,49.09601,71.56518
59.386757,40.645126,25.634045,33.93692,42.11655,56.503204,45.816063,82.1125
65.57414,36.337402,25.866432,30.958632,45.144756,65.4019,50.722534,75.739006
59.915142,34.07572,27.370544,33.130447,47.16395,61.15393,49.029526,76.809
64.35727,34.55031,17.31136,29.523232,45.205822,57.150246,42.315334,76.35541
65.27432,34.558765,22.626686,33.230217,37.192825,53.147106,47.478157,78.52967
62.682106,34.894516,20.761627,28.695244,50.14825,61.89195,49.604134,74.0897
61.052612,30.426262,19.034393,32.948975,46.36956,55.40038,49.67772,66.96152
65.03002,32.51902,29.575727,36.94848,49.519493,67.14061,49.73459,68.72015
67.86653,42.108624,28.770432,31.099686,51.648933,62.62548,52.65545,68.962555
65.01378,39.60175,27.336449,28.928919,45.17205,63.6603,47.91784,73.487236
64.6964,37.323105,21.7681,27.60537,47.0235,59.359085,49.236626,72.338455
59.364037,39.219814,24.414192,32.90599,40.767605,62.375267,43.602356,56.675415
64.023964,38.54722,25.284218,33.635403,42.43589,60.063377,50.864105,70.75856
62.585533,35.496952,28.712658,32.24274,47.01483,63.232475,51.87979,74.24065
54.75772,31.158875,23.91644,33.25021,47.953995,62.883797,46.8568,72.0683
64.1037,37.208572,27.567345,29.4198,44.390686,59.105865,50.062553,73.69013
63.6661,37.98656,24.812378,27.796852,49.148224,61.971302,46.401886,75.36769
65.78493,37.449257,29.703384,30.996864,40.794014,70.26414,50.351418,75.09482
61.875492,35.059963,21.78587,25.05697,47.602608,52.780678,48.59293,72.15677
62.424194,37.94036,26.012518,34.09653,48.141678,66.887726,49.701653,73.292175
63.49909,36.521145,27.612434,32.155273,47.48388,71.40786,50.800095,75.82387
61.54457,41.987934,29.812038,31.689976,42.93212,64.92692,48.06965,71.64179
67.82691,33.390614,27.058289,31.444668,49.252357,60.123264,50.23414,76.32524
62.197643,37.766712,23.204346,35.851624,46.586308,58.132107,55.655434,78.517555
65.63982,39.993855,28.02251,32.844296,41.21242,57.552647,44.423515,73.88564
64.34917,40.462456,26.391443,33.947388,48.072407,61.931007,50.720703,69.077805
63.805664,33.73874,20.764637,32.653984,46.99796,54.13597,56.360287,69.86138
60.589622,38.15949,26.932476,32.86411,46.509045,65.51004,52.8871,75.30528
65.21146,39.1632,30.522186,25.8914,45.189266,61.16813,48.636257,70.67035
62.500206,36.91252,26.424791,34.975563,47.581264,62.411385,49.630424,65.447495
65.23486,37.167816,22.86361,32.3917,48.42992,60.569595,53.648117,70.52775
65.0227,33.525833,25.107803,28.188068,47.98374,55.373306,49.465744,68.9065
65.42289,34.42628,25.054329,26.71798,47.90338,60.42747,49.157936,73.85803
65.74727,40.257767,25.055103,29.378334,45.453674,59.737206,46.884872,75.69679
56.75563,39.612045,28.184048,32.226936,41.72687,57.048546,45.226707,67.3251
59.230965,41.753616,21.88245,31.282545,43.691334,63.707527,53.69748,68.9512
61.479664,32.782547,17.550056,29.871857,40.634727,57.399456,53.22615,68.2597
62.856594,42.57909,31.232944,29.964272,50.87234,65.89212,48.63063,73.117455
64.981575,41.603394,26.941906,29.294624,44.681538,57.890167,46.262383,79.28569
64.9516,34.778816,21.160765,31.142437,43.36198,67.40688,47.931656,69.6669
64.063965,40.80865,19.785534,27.239288,47.86517,56.797523,45.030525,75.86479
67.314545,41.202564,29.44577,27.123604,41.55122,60.272427,43.56658,71.90452
65.21972,38.66798,23.203339,28.253086,44.522354,68.14395,45.339493,75.64099
63.183105,36.957287,23.768059,31.772732,39.808464,60.25435,50.046043,65.95838
62.454014,39.338783,28.869156,30.21872,42.365833,60.217422,46.90307,71.83307
62.59283,35.769196,25.907322,31.183586,45.840508,53.45003,49.09742,71.106064
65.70682,36.830322,27.409199,32.560364,48.902306,59.847164,47.5412,72.926636
65.89381,38.10594,27.57356,33.500988,42.747334,64.43344,51.51241,68.02403
59.527733,38.426937,28.312347,35.78253,45.770744,56.646194,51.88749,77.441246
64.852585,39.29221,24.648201,27.659443,43.970173,64.54819,50.602005,76.82654
60.164566,38.074875,27.425125,39.33193,46.76915,65.43816,52.57908,69.03168
62.117924,35.92722,25.374329,27.843332,45.032017,56.7743,47.912933,74.53572
65.809784,37.107674,14.748576,31.799381,42.996666,55.10238,47.29218,74.51416
66.53821,38.306206,27.490376,31.591824,46.048203,65.20351,49.427475,75.14739
60.290802,41.810936,22.168678,30.537727,43.905666,60.300224,52.694767,73.25699
65.98839,40.420197,25.857998,33.01651,38.968887,58.09441,46.06031,71.57211
65.53061,37.858963,26.521358,31.6446,47.849834,64.740654,52.43873,71.03583
64.32397,39.772404,25.720982,36.142624,46.075844,64.86282,55.58613,72.02935
63.84272,40.317688,27.384928,31.309357,40.595676,60.936584,48.88952,70.87668
65.48242,38.31377,23.252258,29.583874,45.126415,60.147644,54.857788,69.027916
62.789074,38.006554,27.053642,31.99123,46.553432,47.05971,49.491417,74.20728
60.59174,33.374405,24.969685,32.669662,39.88987,47.89759,48.89422,70.47786
64.57796,36.876987,23.098408,31.60664,45.457275,60.378876,49.98316,73.479385
65.560974,38.71801,26.241915,35.76072,46.684242,60.590744,51.029793,68.031624
63.360844,40.40294,22.860481,29.019222,44.56735,63.881126,49.381683,72.07506
60.392715,43.006714,30.830399,37.230873,48.825523,64.96585,45.23503,63.667564
59.566544,41.567036,26.188057,31.22332,46.107407,69.35867,50.27646,74.11417
62.709297,35.760406,25.796211,30.720879,46.954636,52.997406,50.032303,72.98569
62.220085,35.9372,24.22433,33.471893,47.882095,50.12397,48.15757,77.94801
65.6062,37.277065,26.182964,28.784466,39.79837,59.36001,47.17968,71.88829
64.02276,39.233513,27.657524,31.287432,44.44695,61.207466,49.97473,71.89604
65.38095,29.193415,22.741379,27.030468,48.236412,67.39183,42.69084,68.839615
64.9854,37.832264,29.484722,37.64134,47.222103,64.21886,48.340176,74.69202
63.014557,40.643974,24.526104,32.289845,50.581367,57.33672,47.765022,82.32945
66.171715,35.6146,21.444592,29.404625,45.13743,54.443504,50.43955,73.2924
64.63246,35.584496,24.378407,28.609264,47.665966,52.11551,44.89264,78.49559
66.89613,39.124252,26.167702,31.892654,39.825268,59.39624,46.539238,75.81298
62.922783,36.08555,22.86686,32.611683,44.401203,50.338818,49.256676,70.53697
65.19173,32.815693,25.219063,32.56645,42.710236,57.47152,43.997543,74.810844
67.86049,36.480877,21.77232,25.804684,46.7385,57.20249,47.22547,74.07096
63.738922,37.834534,26.358335,33.45263,43.106083,59.701096,50.18215,72.53713
59.32264,31.606173,21.36979,31.421215,45.18241,55.028893,48.446514,71.46902
60.76496,37.29948,22.079426,30.782473,44.812916,59.66723,47.520435,76.60003
60.512157,39.263283,26.811317,35.36897,49.244736,68.55235,55.115997,69.6625
62.777607,37.96628,23.957123,31.40015,45.728085,49.20205,48.839874,76.42583
63.216488,38.240776,23.394474,35.020813,44.124416,59.4493,51.14567,73.721344
64.79006,39.539764,24.121841,33.006496,43.954456,56.636253,47.80571,77.20067
61.71096,32.02857,26.780817,38.30686,45.583706,60.7202,53.605087,75.80821
64.89749,37.74582,25.789711,31.999268,47.546326,64.51623,52.23333,73.05926
63.260983,36.904724,22.855377,27.237415,46.11341,65.47934,49.648415,73.25392
61.30459,36.697456,26.376541,30.480743,42.76688,56.67468,44.588295,73.75613
59.98873,36.5039,29.43264,35.282265,44.52916,63.20797,50.173477,68.280914
61.840954,37.687202,23.036682,34.35346,43.11568,60.091187,47.560913,70.176735
60.92507,36.43916,29.64835,35.169872,43.473705,62.47284,51.604492,64.81562
62.12397,39.355293,25.1702,33.224392,46.336964,61.026295,52.887497,67.02835
71.438095,35.151684,29.266098,29.248158,49.19857,62.558105,52.174194,70.686325
61.25639,38.71035,27.220974,35.037933,48.45584,61.60382,52.824265,73.39125
64.987854,38.445843,25.517712,31.694818,44.02601,60.741646,47.717567,71.11142
67.21178,30.717813,24.663181,25.534842,42.40367,48.13999,46.45295,73.887085
59.95649,36.41481,22.426842,30.052729,44.56167,58.480007,46.270714,75.10378
65.07519,34.40208,23.639977,30.372963,45.671547,55.019676,51.588524,70.960724
67.33952,35.275795,28.58039,34.71784,46.060974,56.109226,48.720257,72.91959
62.896408,38.692184,22.180305,30.252338,46.159843,57.77488,47.86944,70.84136
55.780045,29.652515,25.241243,31.404587,45.255405,47.1292,48.593925,75.514465
64.44945,33.164757,23.094364,26.330936,48.57351,53.663498,44.232758,78.77753
62.000694,36.914078,25.710442,31.203915,45.75305,59.20175,50.03825,74.581276
66.60185,37.993484,24.649002,30.766382,43.818596,60.33747,51.119328,72.14331
65.22949,42.08651,28.29795,37.35777,45.461227,64.874985,49.472664,74.80301
63.66678,38.306877,26.448257,30.50056,42.72957,57.0225,46.351604,75.6319
62.334194,35.56025,23.752693,32.79106,44.84868,50.841698,50.516937,72.908195
62.023785,35.375942,27.801632,32.857117,45.37494,63.289978,52.775383,69.45198
66.28069,35.784813,23.18702,32.655163,44.97411,61.753807,47.272232,66.93039
67.39351,32.976425,26.314114,27.61937,45.76767,58.61269,46.237465,70.11412
65.49722,34.964146,27.813313,30.856836,49.139343,54.60047,48.211967,78.54376
64.57536,35.573788,28.673424,32.87724,45.22008,67.00813,46.73807,71.365036
65.5376,37.73548,18.458923,29.886044,43.333702,64.94156,50.222893,71.49327
66.88275,38.35598,24.162422,32.612083,48.365288,66.7226,50.23875,77.16176
62.470448,37.569847,31.237217,27.141968,42.22226,66.700264,42.919937,69.68426
61.14901,35.37149,27.158531,35.005642,46.608517,69.46571,48.63346,74.94825
60.878506,32.8898,22.030483,35.072506,49.517128,58.142212,55.385597,71.46184
65.67899,33.763298,24.746265,34.209877,51.074577,64.968796,46.777115,82.38132
68.44874,34.71335,26.244926,38.60002,42.686066,62.127388,44.491535,65.682655
63.571663,35.804184,27.489538,29.558846,42.73183,67.83545,45.99852,68.91356
66.6981,38.013474,24.495272,36.214638,49.21718,54.36519,53.60417,70.18307
57.208763,37.88771,27.414158,37.920277,45.729042,63.823437,47.05047,68.5435
60.06247,37.45665,28.281063,33.67042,47.395252,53.653667,50.59015,75.69728
64.86897,36.113327,23.371166,33.416607,45.190643,63.849762,48.728317,78.25413
64.5598,36.958584,25.50187,33.608097,42.641346,55.647194,47.175945,77.79617
61.516678,39.67936,20.618427,34.437347,44.246265,55.22573,45.21225,74.57801
62.41073,38.76454,25.960762,25.830627,39.67437,54.580685,41.216736,82.876
61.36305,37.19287,27.667587,31.54964,45.826786,56.94422,49.05541,69.86475
66.46876,37.923626,22.583126,31.165295,40.47098,51.89634,43.56822,70.83091
69.31002,35.26272,22.20599,30.922709,44.301914,52.158382,53.051846,72.4502
60.65815,38.318287,27.564175,30.585533,42.0058,62.33029,45.488617,71.49546
66.60448,29.735756,20.419903,27.52198,44.605354,57.125782,47.41545,74.7428
64.13812,39.30551,25.899221,36.635117,46.30518,68.410126,56.049305,70.74942
62.746113,38.455067,27.47979,31.043903,48.628815,53.594284,47.60553,70.45213
64.54882,37.548462,26.728586,27.845654,49.273262,56.83587,49.537937,74.481224
59.24303,39.115494,27.82753,27.800861,43.550102,56.788273,50.19918,72.85678
64.3234,41.962994,25.740387,32.4294,44.933895,65.52373,49.00276,71.744865
66.14586,30.858965,23.406864,29.34206,45.50085,65.09613,47.833363,76.213356
61.44976,42.858265,23.403824,27.209724,45.95356,57.14959,49.016155,77.30796
60.905514,43.69305,29.867838,32.781185,42.27552,61.219498,42.685966,75.36822
63.021618,34.415215,24.91661,32.166897,43.82619,51.203285,49.378494,73.131424
71.47511,38.73005,21.42672,27.529343,48.526485,65.926674,42.681133,64.29934
65.94071,38.780884,26.383041,30.741104,46.01756,59.817616,42.711834,74.71016
61.794605,37.536533,23.500862,31.020706,42.960518,63.168377,47.23693,70.10799
58.732475,35.036995,21.25599,31.707542,43.724495,64.05928,51.45656,70.328125
64.656456,38.291557,27.955421,38.43887,42.283142,65.384,43.04967,72.109245
64.77048,36.84522,26.661478,37.342033,44.80715,53.898964,47.03511,72.02596
68.68521,36.544624,21.769691,33.395443,45.844055,61.075413,51.841976,76.8703
66.073105,42.856766,31.05795,35.109615,42.57597,66.208954,44.98422,72.71767
64.148094,36.963383,29.56989,35.28479,52.63807,66.36151,60.213467,71.608986
59.89879,36.051556,25.803276,33.3539,43.40385,49.52725,47.543907,72.12039
64.209274,37.88199,24.7089,31.693142,43.149124,65.21007,52.705055,70.33135
66.07207,35.80899,24.91045,33.33441,42.308628,63.15508,51.264526,73.95999
68.53265,33.100296,21.061405,30.008968,45.33699,60.09407,47.86447,71.15969
66.79999,38.574474,22.720863,34.463127,45.744164,62.18509,45.639008,67.15367
68.52608,37.40093,23.803818,27.44608,49.33294,59.672264,50.699287,74.96234
63.5403,39.44589,25.087421,31.288542,42.572723,62.6118,50.276955,76.4207
65.70244,40.415257,27.774803,29.49952,45.36377,62.999302,44.74282,75.33681
64.17282,39.958084,29.15326,33.339775,45.970665,66.422585,49.979286,70.836395
64.41394,37.48905,29.273636,33.819168,42.741547,62.476925,50.534393,72.61991
65.34044,36.364803,26.473103,33.546608,42.31927,60.052517,51.913216,73.80246
61.994064,36.163597,17.318127,29.965046,47.44442,65.66833,50.146076,67.39991
65.492004,42.20381,27.034363,31.095537,43.56308,65.2734,52.639465,73.60811
62.130928,39.85939,26.136837,35.9436,45.791058,62.470573,50.383102,71.83833
61.727524,34.553764,20.241413,33.53585,41.708527,52.212376,47.963585,72.580734
64.77814,38.471497,24.532993,26.175095,50.310318,65.10898,48.380272,72.45468
61.17103,38.7426,29.005148,35.47184,44.473557,65.09494,46.1227,74.26509
65.57703,37.57824,23.349627,33.340122,50.14832,64.77707,49.474556,69.13654
63.128983,34.87058,23.281868,29.091953,45.387043,52.126087,48.88463,67.33148
54.797344,36.42016,27.561153,33.713356,39.169983,60.153107,50.192513,68.385666
63.908478,34.72443,25.715782,26.831978,44.676956,52.1968,44.693886,73.574295
61.832394,36.389664,28.855072,33.50468,45.49073,52.778675,50.69127,74.365166
64.44642,43.023727,24.906921,34.124573,48.13865,54.959213,47.61306,71.964775
66.37184,35.894863,22.647896,30.31057,48.269707,55.312187,50.70011,74.71735
64.86247,41.224632,26.084316,37.12392,47.129044,64.69041,50.352043,74.85409
60.483845,37.484238,29.91119,35.680634,44.27731,64.39392,51.8761,67.80729
64.44642,43.023727,24.906921,34.124573,48.13865,54.959213,47.61306,71.964775
63.14471,39.49523,25.663109,29.408936,42.654026,58.682503,47.87051,71.70393
59.820683,32.1373,26.08316,29.420895,41.59214,58.360138,57.607826,70.57108
57.0416,39.515846,26.14434,30.258322,39.799202,57.518867,45.06478,64.15742
63.35063,40.452854,20.404892,29.903332,47.751057,60.055927,48.362854,71.00828
59.762672,38.352013,23.121452,33.879677,41.6333,56.16134,53.133217,74.28293
58.34039,33.91734,22.21497,31.508656,43.018486,46.8155,48.283424,71.808304
65.86741,40.05316,29.867493,30.815523,47.359848,67.84605,47.3938,73.8354
65.81486,37.94986,23.577053,28.31432,43.487144,67.10465,45.66847,73.69243
66.62285,37.29748,21.700554,29.044636,45.487595,66.09928,46.07111,70.528435
67.028984,38.038868,25.568722,28.71492,53.40222,63.576782,46.96431,74.119156
64.12347,38.3366,21.249699,31.991505,42.514774,68.74605,49.694748,78.501144
64.33267,39.6344,27.835926,36.396397,44.896046,60.855957,49.352943,73.73123
63.203133,36.90014,27.024174,33.025665,44.359783,63.007565,49.074886,71.108025
63.57859,43.24472,27.774952,38.107307,40.808765,60.713573,49.564804,68.684845
65.040405,36.543793,19.943302,27.870415,46.63161,60.416462,48.29664,78.605125
64.82689,33.094227,26.1613,30.521198,51.53322,55.825035,51.219116,76.60067
63.69438,32.004795,25.346554,30.248482,46.617428,55.372936,50.67064,74.55404
58.594242,39.85768,36.53501,37.508305,48.602898,64.75485,49.68313,72.39052
63.82492,37.892212,22.669529,32.51664,45.85902,54.734657,53.995476,76.88442
61.930824,40.31623,25.307816,37.203293,45.442535,62.63277,51.7258,69.115654
65.69852,25.8834,21.278603,34.980244,52.324463,69.23233,43.74931,73.6871
61.48035,34.451084,25.410492,29.375278,45.800934,65.56341,49.277435,73.5822
65.02594,41.70856,29.486008,32.30082,48.972366,60.399742,48.76375,75.47674
62.11503,34.55254,23.248817,30.079304,45.50697,59.328163,49.14379,77.746574
66.60594,38.131836,23.332712,33.045795,46.18496,59.708023,51.67398,74.755905
62.058975,33.515503,24.613464,29.233154,40.763165,61.77008,46.000713,72.86505
63.744286,36.910683,26.99194,29.563354,47.952396,50.1382,49.85093,75.7824
62.089474,36.936745,20.824486,31.601742,42.746754,68.04223,47.77192,68.07146
55.720734,31.482212,32.183,33.105965,45.886948,62.7349,49.55844,66.50094
61.468735,39.06679,24.144402,30.72947,45.501114,55.285065,46.081528,75.87288
63.794254,37.997395,27.039448,32.58128,51.205063,59.940502,51.89176,75.48003
66.56954,39.392815,23.053223,31.044926,41.315353,68.53944,47.29084,74.888954
62.511234,39.76668,23.381672,28.51851,45.21967,59.777447,47.920364,80.082115
69.34306,34.47859,26.244637,31.045475,46.704292,58.896698,52.219078,82.129364
67.91315,36.31295,22.2176,34.253635,43.838497,59.709755,48.82401,79.21842
63.081406,36.488014,22.95494,32.181156,46.296314,58.610588,50.642838,73.47129
63.301918,35.30935,26.389145,31.53555,44.971725,63.54184,49.79628,66.32471
60.308983,37.996918,26.920147,32.431694,43.690384,63.135956,49.379425,66.7788
61.10535,31.471981,25.44128,31.59219,46.165627,66.5684,49.78235,69.96691
59.40751,34.858677,24.31324,28.64816,43.516857,52.318474,47.08973,72.74774
